GSS_CD,week_starting,max_cases,mean_velocity,mean_acceleration,area_type,GSS_NM,CTY19CD,CTY19NM,LAD19CD,LAD19NM
E09000023,2020-03-23,86,12.8,0.5,LAD,Lewisham,E13000001,Inner London,E09000023,Lewisham
E09000023,2020-03-23,86,12.8,0.5,LAD,Lewisham,E13000001,Inner London,E09000023,Lewisham
E09000023,2020-03-23,86,12.8,0.5,LAD,Lewisham,E13000001,Inner London,E09000023,Lewisham
E09000023,2020-03-23,86,12.8,0.5,LAD,Lewisham,E13000001,Inner London,E09000023,Lewisham
E09000023,2020-03-23,86,12.8,0.5,LAD,Lewisham,E13000001,Inner London,E09000023,Lewisham
E09000023,2020-03-23,86,12.8,0.5,LAD,Lewisham,E13000001,Inner London,E09000023,Lewisham
E09000023,2020-03-23,86,12.8,0.5,LAD,Lewisham,E13000001,Inner London,E09000023,Lewisham
E09000023,2020-03-30,218,22.0,1.8333333333333333,LAD,Lewisham,E13000001,Inner London,E09000023,Lewisham
E09000023,2020-03-30,218,22.0,1.8333333333333333,LAD,Lewisham,E13000001,Inner London,E09000023,Lewisham
E09000023,2020-03-30,218,22.0,1.8333333333333333,LAD,Lewisham,E13000001,Inner London,E09000023,Lewisham
E09000023,2020-03-30,218,22.0,1.8333333333333333,LAD,Lewisham,E13000001,Inner London,E09000023,Lewisham
E09000023,2020-03-30,218,22.0,1.8333333333333333,LAD,Lewisham,E13000001,Inner London,E09000023,Lewisham
E09000023,2020-03-30,218,22.0,1.8333333333333333,LAD,Lewisham,E13000001,Inner London,E09000023,Lewisham
E09000023,2020-03-30,218,22.0,1.8333333333333333,LAD,Lewisham,E13000001,Inner London,E09000023,Lewisham
E09000023,2020-03-30,218,22.0,1.8333333333333333,LAD,Lewisham,E13000001,Inner London,E09000023,Lewisham
E09000023,2020-03-30,218,22.0,1.8333333333333333,LAD,Lewisham,E13000001,Inner London,E09000023,Lewisham
E09000023,2020-03-30,218,22.0,1.8333333333333333,LAD,Lewisham,E13000001,Inner London,E09000023,Lewisham
E09000023,2020-03-30,218,22.0,1.8333333333333333,LAD,Lewisham,E13000001,Inner London,E09000023,Lewisham
E09000023,2020-03-30,218,22.0,1.8333333333333333,LAD,Lewisham,E13000001,Inner London,E09000023,Lewisham
E09000024,2020-03-23,57,4.6,-1.0,LAD,Merton,E13000002,Outer London,E09000024,Merton
E09000024,2020-03-23,57,4.6,-1.0,LAD,Merton,E13000002,Outer London,E09000024,Merton
E09000024,2020-03-23,57,4.6,-1.0,LAD,Merton,E13000002,Outer London,E09000024,Merton
E09000024,2020-03-23,57,4.6,-1.0,LAD,Merton,E13000002,Outer London,E09000024,Merton
E09000024,2020-03-23,57,4.6,-1.0,LAD,Merton,E13000002,Outer London,E09000024,Merton
E09000024,2020-03-23,57,4.6,-1.0,LAD,Merton,E13000002,Outer London,E09000024,Merton
E09000024,2020-03-23,57,4.6,-1.0,LAD,Merton,E13000002,Outer London,E09000024,Merton
E09000024,2020-03-23,57,4.6,-1.0,LAD,Merton,E13000002,Outer London,E09000024,Merton
E09000024,2020-03-23,57,4.6,-1.0,LAD,Merton,E13000002,Outer London,E09000024,Merton
E09000024,2020-03-23,57,4.6,-1.0,LAD,Merton,E13000002,Outer London,E09000024,Merton
E09000024,2020-03-23,57,4.6,-1.0,LAD,Merton,E13000002,Outer London,E09000024,Merton
E09000024,2020-03-23,57,4.6,-1.0,LAD,Merton,E13000002,Outer London,E09000024,Merton
E09000024,2020-03-30,161,17.333333333333332,3.1666666666666665,LAD,Merton,E13000002,Outer London,E09000024,Merton
E09000024,2020-03-30,161,17.333333333333332,3.1666666666666665,LAD,Merton,E13000002,Outer London,E09000024,Merton
E09000024,2020-03-30,161,17.333333333333332,3.1666666666666665,LAD,Merton,E13000002,Outer London,E09000024,Merton
E09000024,2020-03-30,161,17.333333333333332,3.1666666666666665,LAD,Merton,E13000002,Outer London,E09000024,Merton
E09000024,2020-03-30,161,17.333333333333332,3.1666666666666665,LAD,Merton,E13000002,Outer London,E09000024,Merton
E09000024,2020-03-30,161,17.333333333333332,3.1666666666666665,LAD,Merton,E13000002,Outer London,E09000024,Merton
E09000024,2020-03-30,161,17.333333333333332,3.1666666666666665,LAD,Merton,E13000002,Outer London,E09000024,Merton
E09000024,2020-03-30,161,17.333333333333332,3.1666666666666665,LAD,Merton,E13000002,Outer London,E09000024,Merton
E09000024,2020-03-30,161,17.333333333333332,3.1666666666666665,LAD,Merton,E13000002,Outer London,E09000024,Merton
E09000024,2020-03-30,161,17.333333333333332,3.1666666666666665,LAD,Merton,E13000002,Outer London,E09000024,Merton
E09000024,2020-03-30,161,17.333333333333332,3.1666666666666665,LAD,Merton,E13000002,Outer London,E09000024,Merton
E09000024,2020-03-30,161,17.333333333333332,3.1666666666666665,LAD,Merton,E13000002,Outer London,E09000024,Merton
E09000025,2020-03-23,70,9.4,1.0,LAD,Newham,E13000001,Inner London,E09000025,Newham
E09000025,2020-03-23,70,9.4,1.0,LAD,Newham,E13000001,Inner London,E09000025,Newham
E09000025,2020-03-23,70,9.4,1.0,LAD,Newham,E13000001,Inner London,E09000025,Newham
E09000025,2020-03-23,70,9.4,1.0,LAD,Newham,E13000001,Inner London,E09000025,Newham
E09000025,2020-03-23,70,9.4,1.0,LAD,Newham,E13000001,Inner London,E09000025,Newham
E09000025,2020-03-23,70,9.4,1.0,LAD,Newham,E13000001,Inner London,E09000025,Newham
E09000025,2020-03-23,70,9.4,1.0,LAD,Newham,E13000001,Inner London,E09000025,Newham
E09000025,2020-03-23,70,9.4,1.0,LAD,Newham,E13000001,Inner London,E09000025,Newham
E09000025,2020-03-23,70,9.4,1.0,LAD,Newham,E13000001,Inner London,E09000025,Newham
E09000025,2020-03-23,70,9.4,1.0,LAD,Newham,E13000001,Inner London,E09000025,Newham
E09000025,2020-03-23,70,9.4,1.0,LAD,Newham,E13000001,Inner London,E09000025,Newham
E09000025,2020-03-23,70,9.4,1.0,LAD,Newham,E13000001,Inner London,E09000025,Newham
E09000025,2020-03-30,230,26.666666666666668,3.6666666666666665,LAD,Newham,E13000001,Inner London,E09000025,Newham
E09000025,2020-03-30,230,26.666666666666668,3.6666666666666665,LAD,Newham,E13000001,Inner London,E09000025,Newham
E09000025,2020-03-30,230,26.666666666666668,3.6666666666666665,LAD,Newham,E13000001,Inner London,E09000025,Newham
E09000025,2020-03-30,230,26.666666666666668,3.6666666666666665,LAD,Newham,E13000001,Inner London,E09000025,Newham
E09000025,2020-03-30,230,26.666666666666668,3.6666666666666665,LAD,Newham,E13000001,Inner London,E09000025,Newham
E09000025,2020-03-30,230,26.666666666666668,3.6666666666666665,LAD,Newham,E13000001,Inner London,E09000025,Newham
E09000025,2020-03-30,230,26.666666666666668,3.6666666666666665,LAD,Newham,E13000001,Inner London,E09000025,Newham
E09000025,2020-03-30,230,26.666666666666668,3.6666666666666665,LAD,Newham,E13000001,Inner London,E09000025,Newham
E09000025,2020-03-30,230,26.666666666666668,3.6666666666666665,LAD,Newham,E13000001,Inner London,E09000025,Newham
E09000025,2020-03-30,230,26.666666666666668,3.6666666666666665,LAD,Newham,E13000001,Inner London,E09000025,Newham
E09000025,2020-03-30,230,26.666666666666668,3.6666666666666665,LAD,Newham,E13000001,Inner London,E09000025,Newham
E09000025,2020-03-30,230,26.666666666666668,3.6666666666666665,LAD,Newham,E13000001,Inner London,E09000025,Newham
E09000026,2020-03-23,51,8.8,-1.25,LAD,Redbridge,E13000002,Outer London,E09000026,Redbridge
E09000026,2020-03-23,51,8.8,-1.25,LAD,Redbridge,E13000002,Outer London,E09000026,Redbridge
E09000026,2020-03-23,51,8.8,-1.25,LAD,Redbridge,E13000002,Outer London,E09000026,Redbridge
E09000026,2020-03-23,51,8.8,-1.25,LAD,Redbridge,E13000002,Outer London,E09000026,Redbridge
E09000026,2020-03-23,51,8.8,-1.25,LAD,Redbridge,E13000002,Outer London,E09000026,Redbridge
E09000026,2020-03-23,51,8.8,-1.25,LAD,Redbridge,E13000002,Outer London,E09000026,Redbridge
E09000026,2020-03-23,51,8.8,-1.25,LAD,Redbridge,E13000002,Outer London,E09000026,Redbridge
E09000026,2020-03-23,51,8.8,-1.25,LAD,Redbridge,E13000002,Outer London,E09000026,Redbridge
E09000026,2020-03-23,51,8.8,-1.25,LAD,Redbridge,E13000002,Outer London,E09000026,Redbridge
E09000026,2020-03-23,51,8.8,-1.25,LAD,Redbridge,E13000002,Outer London,E09000026,Redbridge
E09000026,2020-03-23,51,8.8,-1.25,LAD,Redbridge,E13000002,Outer London,E09000026,Redbridge
E09000026,2020-03-23,51,8.8,-1.25,LAD,Redbridge,E13000002,Outer London,E09000026,Redbridge
E09000026,2020-03-30,143,15.333333333333334,1.5,LAD,Redbridge,E13000002,Outer London,E09000026,Redbridge
E09000026,2020-03-30,143,15.333333333333334,1.5,LAD,Redbridge,E13000002,Outer London,E09000026,Redbridge
E09000026,2020-03-30,143,15.333333333333334,1.5,LAD,Redbridge,E13000002,Outer London,E09000026,Redbridge
E09000026,2020-03-30,143,15.333333333333334,1.5,LAD,Redbridge,E13000002,Outer London,E09000026,Redbridge
E09000026,2020-03-30,143,15.333333333333334,1.5,LAD,Redbridge,E13000002,Outer London,E09000026,Redbridge
E09000026,2020-03-30,143,15.333333333333334,1.5,LAD,Redbridge,E13000002,Outer London,E09000026,Redbridge
E09000026,2020-03-30,143,15.333333333333334,1.5,LAD,Redbridge,E13000002,Outer London,E09000026,Redbridge
E09000026,2020-03-30,143,15.333333333333334,1.5,LAD,Redbridge,E13000002,Outer London,E09000026,Redbridge
E09000026,2020-03-30,143,15.333333333333334,1.5,LAD,Redbridge,E13000002,Outer London,E09000026,Redbridge
E09000026,2020-03-30,143,15.333333333333334,1.5,LAD,Redbridge,E13000002,Outer London,E09000026,Redbridge
E09000026,2020-03-30,143,15.333333333333334,1.5,LAD,Redbridge,E13000002,Outer London,E09000026,Redbridge
E09000026,2020-03-30,143,15.333333333333334,1.5,LAD,Redbridge,E13000002,Outer London,E09000026,Redbridge
E09000027,2020-03-23,31,4.8,0.25,LAD,Richmond upon Thames,E13000002,Outer London,E09000027,Richmond upon Thames
E09000027,2020-03-23,31,4.8,0.25,LAD,Richmond upon Thames,E13000002,Outer London,E09000027,Richmond upon Thames
E09000027,2020-03-23,31,4.8,0.25,LAD,Richmond upon Thames,E13000002,Outer London,E09000027,Richmond upon Thames
E09000027,2020-03-23,31,4.8,0.25,LAD,Richmond upon Thames,E13000002,Outer London,E09000027,Richmond upon Thames
E09000027,2020-03-23,31,4.8,0.25,LAD,Richmond upon Thames,E13000002,Outer London,E09000027,Richmond upon Thames
E09000027,2020-03-23,31,4.8,0.25,LAD,Richmond upon Thames,E13000002,Outer London,E09000027,Richmond upon Thames
E09000027,2020-03-23,31,4.8,0.25,LAD,Richmond upon Thames,E13000002,Outer London,E09000027,Richmond upon Thames
E09000027,2020-03-23,31,4.8,0.25,LAD,Richmond upon Thames,E13000002,Outer London,E09000027,Richmond upon Thames
E09000027,2020-03-23,31,4.8,0.25,LAD,Richmond upon Thames,E13000002,Outer London,E09000027,Richmond upon Thames
E09000027,2020-03-23,31,4.8,0.25,LAD,Richmond upon Thames,E13000002,Outer London,E09000027,Richmond upon Thames
E09000027,2020-03-23,31,4.8,0.25,LAD,Richmond upon Thames,E13000002,Outer London,E09000027,Richmond upon Thames
E09000027,2020-03-23,31,4.8,0.25,LAD,Richmond upon Thames,E13000002,Outer London,E09000027,Richmond upon Thames
E09000027,2020-03-30,94,10.5,0.8333333333333334,LAD,Richmond upon Thames,E13000002,Outer London,E09000027,Richmond upon Thames
E09000027,2020-03-30,94,10.5,0.8333333333333334,LAD,Richmond upon Thames,E13000002,Outer London,E09000027,Richmond upon Thames
E09000027,2020-03-30,94,10.5,0.8333333333333334,LAD,Richmond upon Thames,E13000002,Outer London,E09000027,Richmond upon Thames
E09000027,2020-03-30,94,10.5,0.8333333333333334,LAD,Richmond upon Thames,E13000002,Outer London,E09000027,Richmond upon Thames
E09000027,2020-03-30,94,10.5,0.8333333333333334,LAD,Richmond upon Thames,E13000002,Outer London,E09000027,Richmond upon Thames
E09000027,2020-03-30,94,10.5,0.8333333333333334,LAD,Richmond upon Thames,E13000002,Outer London,E09000027,Richmond upon Thames
E09000027,2020-03-30,94,10.5,0.8333333333333334,LAD,Richmond upon Thames,E13000002,Outer London,E09000027,Richmond upon Thames
E09000027,2020-03-30,94,10.5,0.8333333333333334,LAD,Richmond upon Thames,E13000002,Outer London,E09000027,Richmond upon Thames
E09000027,2020-03-30,94,10.5,0.8333333333333334,LAD,Richmond upon Thames,E13000002,Outer London,E09000027,Richmond upon Thames
E09000027,2020-03-30,94,10.5,0.8333333333333334,LAD,Richmond upon Thames,E13000002,Outer London,E09000027,Richmond upon Thames
E09000027,2020-03-30,94,10.5,0.8333333333333334,LAD,Richmond upon Thames,E13000002,Outer London,E09000027,Richmond upon Thames
E09000027,2020-03-30,94,10.5,0.8333333333333334,LAD,Richmond upon Thames,E13000002,Outer London,E09000027,Richmond upon Thames
E09000028,2020-03-23,154,16.8,0.75,LAD,Southwark,E13000001,Inner London,E09000028,Southwark
E09000028,2020-03-23,154,16.8,0.75,LAD,Southwark,E13000001,Inner London,E09000028,Southwark
E09000028,2020-03-23,154,16.8,0.75,LAD,Southwark,E13000001,Inner London,E09000028,Southwark
E09000028,2020-03-23,154,16.8,0.75,LAD,Southwark,E13000001,Inner London,E09000028,Southwark
E09000028,2020-03-23,154,16.8,0.75,LAD,Southwark,E13000001,Inner London,E09000028,Southwark
E09000028,2020-03-23,154,16.8,0.75,LAD,Southwark,E13000001,Inner London,E09000028,Southwark
E09000028,2020-03-23,154,16.8,0.75,LAD,Southwark,E13000001,Inner London,E09000028,Southwark
E09000028,2020-03-23,154,16.8,0.75,LAD,Southwark,E13000001,Inner London,E09000028,Southwark
E09000028,2020-03-23,154,16.8,0.75,LAD,Southwark,E13000001,Inner London,E09000028,Southwark
E09000028,2020-03-23,154,16.8,0.75,LAD,Southwark,E13000001,Inner London,E09000028,Southwark
E09000028,2020-03-23,154,16.8,0.75,LAD,Southwark,E13000001,Inner London,E09000028,Southwark
E09000028,2020-03-23,154,16.8,0.75,LAD,Southwark,E13000001,Inner London,E09000028,Southwark
E09000028,2020-03-30,365,35.166666666666664,5.166666666666667,LAD,Southwark,E13000001,Inner London,E09000028,Southwark
E09000028,2020-03-30,365,35.166666666666664,5.166666666666667,LAD,Southwark,E13000001,Inner London,E09000028,Southwark
E09000028,2020-03-30,365,35.166666666666664,5.166666666666667,LAD,Southwark,E13000001,Inner London,E09000028,Southwark
E09000028,2020-03-30,365,35.166666666666664,5.166666666666667,LAD,Southwark,E13000001,Inner London,E09000028,Southwark
E09000028,2020-03-30,365,35.166666666666664,5.166666666666667,LAD,Southwark,E13000001,Inner London,E09000028,Southwark
E09000028,2020-03-30,365,35.166666666666664,5.166666666666667,LAD,Southwark,E13000001,Inner London,E09000028,Southwark
E09000028,2020-03-30,365,35.166666666666664,5.166666666666667,LAD,Southwark,E13000001,Inner London,E09000028,Southwark
E09000028,2020-03-30,365,35.166666666666664,5.166666666666667,LAD,Southwark,E13000001,Inner London,E09000028,Southwark
E09000028,2020-03-30,365,35.166666666666664,5.166666666666667,LAD,Southwark,E13000001,Inner London,E09000028,Southwark
E09000028,2020-03-30,365,35.166666666666664,5.166666666666667,LAD,Southwark,E13000001,Inner London,E09000028,Southwark
E09000028,2020-03-30,365,35.166666666666664,5.166666666666667,LAD,Southwark,E13000001,Inner London,E09000028,Southwark
E09000028,2020-03-30,365,35.166666666666664,5.166666666666667,LAD,Southwark,E13000001,Inner London,E09000028,Southwark
E09000029,2020-03-23,24,2.4,-0.5,LAD,Sutton,E13000002,Outer London,E09000029,Sutton
E09000029,2020-03-23,24,2.4,-0.5,LAD,Sutton,E13000002,Outer London,E09000029,Sutton
E09000029,2020-03-23,24,2.4,-0.5,LAD,Sutton,E13000002,Outer London,E09000029,Sutton
E09000029,2020-03-23,24,2.4,-0.5,LAD,Sutton,E13000002,Outer London,E09000029,Sutton
E09000029,2020-03-23,24,2.4,-0.5,LAD,Sutton,E13000002,Outer London,E09000029,Sutton
E09000029,2020-03-23,24,2.4,-0.5,LAD,Sutton,E13000002,Outer London,E09000029,Sutton
E09000029,2020-03-23,24,2.4,-0.5,LAD,Sutton,E13000002,Outer London,E09000029,Sutton
E09000029,2020-03-23,24,2.4,-0.5,LAD,Sutton,E13000002,Outer London,E09000029,Sutton
E09000029,2020-03-23,24,2.4,-0.5,LAD,Sutton,E13000002,Outer London,E09000029,Sutton
E09000029,2020-03-23,24,2.4,-0.5,LAD,Sutton,E13000002,Outer London,E09000029,Sutton
E09000029,2020-03-23,24,2.4,-0.5,LAD,Sutton,E13000002,Outer London,E09000029,Sutton
E09000029,2020-03-23,24,2.4,-0.5,LAD,Sutton,E13000002,Outer London,E09000029,Sutton
E09000029,2020-03-30,93,11.5,1.8333333333333333,LAD,Sutton,E13000002,Outer London,E09000029,Sutton
E09000029,2020-03-30,93,11.5,1.8333333333333333,LAD,Sutton,E13000002,Outer London,E09000029,Sutton
E09000029,2020-03-30,93,11.5,1.8333333333333333,LAD,Sutton,E13000002,Outer London,E09000029,Sutton
E09000029,2020-03-30,93,11.5,1.8333333333333333,LAD,Sutton,E13000002,Outer London,E09000029,Sutton
E09000029,2020-03-30,93,11.5,1.8333333333333333,LAD,Sutton,E13000002,Outer London,E09000029,Sutton
E09000029,2020-03-30,93,11.5,1.8333333333333333,LAD,Sutton,E13000002,Outer London,E09000029,Sutton
E09000029,2020-03-30,93,11.5,1.8333333333333333,LAD,Sutton,E13000002,Outer London,E09000029,Sutton
E09000029,2020-03-30,93,11.5,1.8333333333333333,LAD,Sutton,E13000002,Outer London,E09000029,Sutton
E09000029,2020-03-30,93,11.5,1.8333333333333333,LAD,Sutton,E13000002,Outer London,E09000029,Sutton
E09000029,2020-03-30,93,11.5,1.8333333333333333,LAD,Sutton,E13000002,Outer London,E09000029,Sutton
E09000029,2020-03-30,93,11.5,1.8333333333333333,LAD,Sutton,E13000002,Outer London,E09000029,Sutton
E09000029,2020-03-30,93,11.5,1.8333333333333333,LAD,Sutton,E13000002,Outer London,E09000029,Sutton
E09000030,2020-03-23,67,8.4,0.5,LAD,Tower Hamlets,E13000001,Inner London,E09000030,Tower Hamlets
E09000030,2020-03-23,67,8.4,0.5,LAD,Tower Hamlets,E13000001,Inner London,E09000030,Tower Hamlets
E09000030,2020-03-23,67,8.4,0.5,LAD,Tower Hamlets,E13000001,Inner London,E09000030,Tower Hamlets
E09000030,2020-03-23,67,8.4,0.5,LAD,Tower Hamlets,E13000001,Inner London,E09000030,Tower Hamlets
E09000030,2020-03-23,67,8.4,0.5,LAD,Tower Hamlets,E13000001,Inner London,E09000030,Tower Hamlets
E09000030,2020-03-23,67,8.4,0.5,LAD,Tower Hamlets,E13000001,Inner London,E09000030,Tower Hamlets
E09000030,2020-03-23,67,8.4,0.5,LAD,Tower Hamlets,E13000001,Inner London,E09000030,Tower Hamlets
E09000030,2020-03-23,67,8.4,0.5,LAD,Tower Hamlets,E13000001,Inner London,E09000030,Tower Hamlets
E09000030,2020-03-23,67,8.4,0.5,LAD,Tower Hamlets,E13000001,Inner London,E09000030,Tower Hamlets
E09000030,2020-03-23,67,8.4,0.5,LAD,Tower Hamlets,E13000001,Inner London,E09000030,Tower Hamlets
E09000030,2020-03-23,67,8.4,0.5,LAD,Tower Hamlets,E13000001,Inner London,E09000030,Tower Hamlets
E09000030,2020-03-23,67,8.4,0.5,LAD,Tower Hamlets,E13000001,Inner London,E09000030,Tower Hamlets
E09000030,2020-03-30,184,19.5,2.3333333333333335,LAD,Tower Hamlets,E13000001,Inner London,E09000030,Tower Hamlets
E09000030,2020-03-30,184,19.5,2.3333333333333335,LAD,Tower Hamlets,E13000001,Inner London,E09000030,Tower Hamlets
E09000030,2020-03-30,184,19.5,2.3333333333333335,LAD,Tower Hamlets,E13000001,Inner London,E09000030,Tower Hamlets
E09000030,2020-03-30,184,19.5,2.3333333333333335,LAD,Tower Hamlets,E13000001,Inner London,E09000030,Tower Hamlets
E09000030,2020-03-30,184,19.5,2.3333333333333335,LAD,Tower Hamlets,E13000001,Inner London,E09000030,Tower Hamlets
E09000030,2020-03-30,184,19.5,2.3333333333333335,LAD,Tower Hamlets,E13000001,Inner London,E09000030,Tower Hamlets
E09000030,2020-03-30,184,19.5,2.3333333333333335,LAD,Tower Hamlets,E13000001,Inner London,E09000030,Tower Hamlets
E09000030,2020-03-30,184,19.5,2.3333333333333335,LAD,Tower Hamlets,E13000001,Inner London,E09000030,Tower Hamlets
E09000030,2020-03-30,184,19.5,2.3333333333333335,LAD,Tower Hamlets,E13000001,Inner London,E09000030,Tower Hamlets
E09000030,2020-03-30,184,19.5,2.3333333333333335,LAD,Tower Hamlets,E13000001,Inner London,E09000030,Tower Hamlets
E09000030,2020-03-30,184,19.5,2.3333333333333335,LAD,Tower Hamlets,E13000001,Inner London,E09000030,Tower Hamlets
E09000030,2020-03-30,184,19.5,2.3333333333333335,LAD,Tower Hamlets,E13000001,Inner London,E09000030,Tower Hamlets
E09000031,2020-03-23,56,8.4,0.75,LAD,Waltham Forest,E13000002,Outer London,E09000031,Waltham Forest
E09000031,2020-03-23,56,8.4,0.75,LAD,Waltham Forest,E13000002,Outer London,E09000031,Waltham Forest
E09000031,2020-03-23,56,8.4,0.75,LAD,Waltham Forest,E13000002,Outer London,E09000031,Waltham Forest
E09000031,2020-03-23,56,8.4,0.75,LAD,Waltham Forest,E13000002,Outer London,E09000031,Waltham Forest
E09000031,2020-03-23,56,8.4,0.75,LAD,Waltham Forest,E13000002,Outer London,E09000031,Waltham Forest
E09000031,2020-03-23,56,8.4,0.75,LAD,Waltham Forest,E13000002,Outer London,E09000031,Waltham Forest
E09000031,2020-03-23,56,8.4,0.75,LAD,Waltham Forest,E13000002,Outer London,E09000031,Waltham Forest
E09000031,2020-03-23,56,8.4,0.75,LAD,Waltham Forest,E13000002,Outer London,E09000031,Waltham Forest
E09000031,2020-03-23,56,8.4,0.75,LAD,Waltham Forest,E13000002,Outer London,E09000031,Waltham Forest
E09000031,2020-03-23,56,8.4,0.75,LAD,Waltham Forest,E13000002,Outer London,E09000031,Waltham Forest
E09000031,2020-03-23,56,8.4,0.75,LAD,Waltham Forest,E13000002,Outer London,E09000031,Waltham Forest
E09000031,2020-03-23,56,8.4,0.75,LAD,Waltham Forest,E13000002,Outer London,E09000031,Waltham Forest
E09000031,2020-03-30,182,21.0,3.6666666666666665,LAD,Waltham Forest,E13000002,Outer London,E09000031,Waltham Forest
E09000031,2020-03-30,182,21.0,3.6666666666666665,LAD,Waltham Forest,E13000002,Outer London,E09000031,Waltham Forest
E09000031,2020-03-30,182,21.0,3.6666666666666665,LAD,Waltham Forest,E13000002,Outer London,E09000031,Waltham Forest
E09000031,2020-03-30,182,21.0,3.6666666666666665,LAD,Waltham Forest,E13000002,Outer London,E09000031,Waltham Forest
E09000031,2020-03-30,182,21.0,3.6666666666666665,LAD,Waltham Forest,E13000002,Outer London,E09000031,Waltham Forest
E09000031,2020-03-30,182,21.0,3.6666666666666665,LAD,Waltham Forest,E13000002,Outer London,E09000031,Waltham Forest
E09000031,2020-03-30,182,21.0,3.6666666666666665,LAD,Waltham Forest,E13000002,Outer London,E09000031,Waltham Forest
E09000031,2020-03-30,182,21.0,3.6666666666666665,LAD,Waltham Forest,E13000002,Outer London,E09000031,Waltham Forest
E09000031,2020-03-30,182,21.0,3.6666666666666665,LAD,Waltham Forest,E13000002,Outer London,E09000031,Waltham Forest
E09000031,2020-03-30,182,21.0,3.6666666666666665,LAD,Waltham Forest,E13000002,Outer London,E09000031,Waltham Forest
E09000031,2020-03-30,182,21.0,3.6666666666666665,LAD,Waltham Forest,E13000002,Outer London,E09000031,Waltham Forest
E09000031,2020-03-30,182,21.0,3.6666666666666665,LAD,Waltham Forest,E13000002,Outer London,E09000031,Waltham Forest
E09000032,2020-03-23,113,10.8,-3.25,LAD,Wandsworth,E13000001,Inner London,E09000032,Wandsworth
E09000032,2020-03-23,113,10.8,-3.25,LAD,Wandsworth,E13000001,Inner London,E09000032,Wandsworth
E09000032,2020-03-23,113,10.8,-3.25,LAD,Wandsworth,E13000001,Inner London,E09000032,Wandsworth
E09000032,2020-03-23,113,10.8,-3.25,LAD,Wandsworth,E13000001,Inner London,E09000032,Wandsworth
E09000032,2020-03-23,113,10.8,-3.25,LAD,Wandsworth,E13000001,Inner London,E09000032,Wandsworth
E09000032,2020-03-23,113,10.8,-3.25,LAD,Wandsworth,E13000001,Inner London,E09000032,Wandsworth
E09000032,2020-03-23,113,10.8,-3.25,LAD,Wandsworth,E13000001,Inner London,E09000032,Wandsworth
E09000032,2020-03-23,113,10.8,-3.25,LAD,Wandsworth,E13000001,Inner London,E09000032,Wandsworth
E09000032,2020-03-23,113,10.8,-3.25,LAD,Wandsworth,E13000001,Inner London,E09000032,Wandsworth
E09000032,2020-03-23,113,10.8,-3.25,LAD,Wandsworth,E13000001,Inner London,E09000032,Wandsworth
E09000032,2020-03-23,113,10.8,-3.25,LAD,Wandsworth,E13000001,Inner London,E09000032,Wandsworth
E09000032,2020-03-23,113,10.8,-3.25,LAD,Wandsworth,E13000001,Inner London,E09000032,Wandsworth
E09000032,2020-03-30,287,29.0,3.1666666666666665,LAD,Wandsworth,E13000001,Inner London,E09000032,Wandsworth
E09000032,2020-03-30,287,29.0,3.1666666666666665,LAD,Wandsworth,E13000001,Inner London,E09000032,Wandsworth
E09000032,2020-03-30,287,29.0,3.1666666666666665,LAD,Wandsworth,E13000001,Inner London,E09000032,Wandsworth
E09000032,2020-03-30,287,29.0,3.1666666666666665,LAD,Wandsworth,E13000001,Inner London,E09000032,Wandsworth
E09000032,2020-03-30,287,29.0,3.1666666666666665,LAD,Wandsworth,E13000001,Inner London,E09000032,Wandsworth
E09000032,2020-03-30,287,29.0,3.1666666666666665,LAD,Wandsworth,E13000001,Inner London,E09000032,Wandsworth
E09000032,2020-03-30,287,29.0,3.1666666666666665,LAD,Wandsworth,E13000001,Inner London,E09000032,Wandsworth
E09000032,2020-03-30,287,29.0,3.1666666666666665,LAD,Wandsworth,E13000001,Inner London,E09000032,Wandsworth
E09000032,2020-03-30,287,29.0,3.1666666666666665,LAD,Wandsworth,E13000001,Inner London,E09000032,Wandsworth
E09000032,2020-03-30,287,29.0,3.1666666666666665,LAD,Wandsworth,E13000001,Inner London,E09000032,Wandsworth
E09000032,2020-03-30,287,29.0,3.1666666666666665,LAD,Wandsworth,E13000001,Inner London,E09000032,Wandsworth
E09000032,2020-03-30,287,29.0,3.1666666666666665,LAD,Wandsworth,E13000001,Inner London,E09000032,Wandsworth
E09000033,2020-03-23,134,13.2,1.75,LAD,Westminster,E13000001,Inner London,E09000033,Westminster
E09000033,2020-03-23,134,13.2,1.75,LAD,Westminster,E13000001,Inner London,E09000033,Westminster
E09000033,2020-03-23,134,13.2,1.75,LAD,Westminster,E13000001,Inner London,E09000033,Westminster
E09000033,2020-03-23,134,13.2,1.75,LAD,Westminster,E13000001,Inner London,E09000033,Westminster
E09000033,2020-03-23,134,13.2,1.75,LAD,Westminster,E13000001,Inner London,E09000033,Westminster
E09000033,2020-03-23,134,13.2,1.75,LAD,Westminster,E13000001,Inner London,E09000033,Westminster
E09000033,2020-03-23,134,13.2,1.75,LAD,Westminster,E13000001,Inner London,E09000033,Westminster
E09000033,2020-03-23,134,13.2,1.75,LAD,Westminster,E13000001,Inner London,E09000033,Westminster
E09000033,2020-03-23,134,13.2,1.75,LAD,Westminster,E13000001,Inner London,E09000033,Westminster
E09000033,2020-03-23,134,13.2,1.75,LAD,Westminster,E13000001,Inner London,E09000033,Westminster
